DscConjuntoUnidadeConsumidora,DscTipoInterrupcao,IdeMotivoInterrupcao,DatInicioInterrupcao,DatFimInterrupcao,DscFatoGeradorInterrupcao,NumAno
MIGUEL REALE,NAPSo Programada,0,2018-04-18 13:26:39,2018-04-18 21:36:34,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,3,2018-11-04 05:56:45,2018-11-04 08:22:53,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-02-09 10:05:12,2018-02-09 12:43:36,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-08-05 10:51:14,2018-08-05 19:45:17,Interna - Nao Programada - Terceiros - Interferencia de terceiros,2018
MIGUEL REALE,NAPSo Programada,0,2018-08-05 10:51:56,2018-08-05 19:47:55,Interna - Nao Programada - Terceiros - Interferencia de terceiros,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-07 20:17:22,2018-03-07 23:34:38,Interna - Nao Programada - Falha operacional - Servico mal executado,2018
MIGUEL REALE,NAPSo Programada,0,2018-11-25 09:18:22,2018-11-25 12:48:13,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-20 15:44:00,2018-03-20 19:16:00,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-05-05 23:13:13,2018-05-06 05:20:44,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-05-05 23:14:40,2018-05-06 05:20:07,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-06-07 03:08:00,2018-06-07 03:24:00,Interna - Nao Programada - Proprias do sistema - Nao identificada,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-07 15:29:05,2018-03-07 16:24:14,Interna - Nao Programada - Terceiros - Defeito cliente afetando outros,2018
MIGUEL REALE,NAPSo Programada,3,2018-11-04 09:13:57,2018-11-04 09:18:01,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-10-25 13:16:12,2018-10-25 15:12:41,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-07-10 08:47:46,2018-07-10 12:09:45,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-11-15 16:08:00,2018-11-15 16:45:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,7,2018-01-28 11:57:00,2018-01-28 12:08:00,Interna - Nao Programada - Alivio de carga,2018
MIGUEL REALE,NAPSo Programada,3,2018-11-04 09:15:52,2018-11-04 09:57:36,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-04-19 08:46:00,2018-04-19 11:25:12,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-05-07 17:01:44,2018-05-08 09:30:57,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-11-04 11:06:25,2018-11-04 11:10:58,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,3,2018-11-04 11:05:49,2018-11-04 11:10:48,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-11-04 11:05:03,2018-11-04 11:10:58,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,3,2018-11-04 11:05:24,2018-11-04 11:10:58,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,3,2018-11-04 11:05:24,2018-11-04 11:10:48,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-11-04 11:05:31,2018-11-04 11:10:58,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,3,2018-11-03 19:04:30,2018-11-04 01:37:00,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,3,2018-11-03 19:04:30,2018-11-04 01:37:02,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,3,2018-11-03 19:04:30,2018-11-04 01:37:18,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,6,2018-11-03 19:04:40,2018-11-04 08:20:39,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,6,2018-11-03 19:04:40,2018-11-04 01:37:05,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,3,2018-11-03 19:04:30,2018-11-04 08:20:57,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-05-20 10:34:00,2018-05-20 12:09:10,Interna - Nao Programada - Falha operacional - Servico mal executado,2018
MIGUEL REALE,NAPSo Programada,3,2018-11-03 19:06:39,2018-11-04 01:19:03,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,3,2018-11-03 19:06:39,2018-11-04 08:22:53,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,3,2018-11-03 19:06:39,2018-11-04 09:57:36,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,3,2018-11-03 19:06:39,2018-11-04 01:19:01,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-11-24 16:31:08,2018-11-24 17:33:48,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-01-06 18:43:43,2018-01-06 19:30:33,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-05 23:55:57,2018-03-06 09:45:06,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-20 11:25:19,2018-03-20 13:20:25,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-02-08 08:23:34,2018-02-08 11:53:30,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-05-04 15:45:03,2018-05-04 19:14:17,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-19 18:20:30,2018-03-19 19:43:40,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-11-24 20:19:00,2018-11-24 20:23:00,Interna - Nao Programada - Proprias do sistema - Desligamento para manutencao emergencial,2018
MIGUEL REALE,NAPSo Programada,0,2018-09-15 11:43:00,2018-09-15 12:13:07,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-07-27 08:09:41,2018-07-27 10:44:07,Interna - Nao Programada - Falha operacional - Servico mal executado,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-23 10:44:41,2018-03-23 12:45:55,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-01-20 17:18:26,2018-01-21 04:20:08,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-11-05 16:08:56,2018-11-06 11:03:59,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-04-05 15:36:15,2018-04-05 21:33:25,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-01-21 17:46:22,2018-01-21 19:40:46,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,Programada,0,2018-01-11 17:33:51,2018-01-11 17:41:30,Interna - Programada - Alteracao - Para melhoria,2018
MIGUEL REALE,NAPSo Programada,0,2018-04-06 23:20:38,2018-04-07 00:56:58,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-05-12 07:00:26,2018-05-12 08:40:37,Interna - Nao Programada - Proprias do sistema - Nao identificada,2018
MIGUEL REALE,NAPSo Programada,0,2018-08-07 09:08:55,2018-08-07 11:55:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-09-04 04:34:00,2018-09-04 05:01:00,Interna - Nao Programada - Terceiros - Defeito cliente afetando outros,2018
MIGUEL REALE,NAPSo Programada,0,2018-02-11 05:20:58,2018-02-11 12:59:23,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-09-17 15:58:48,2018-09-18 08:25:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,6,2018-05-08 18:03:58,2018-05-08 20:25:01,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-09-03 21:31:00,2018-09-03 21:57:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-04-19 22:02:30,2018-04-20 03:09:38,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-21 15:38:48,2018-03-21 15:56:04,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,7,2018-03-21 15:48:00,2018-03-21 15:55:00,Interna - Nao Programada - Alivio de carga,2018
MIGUEL REALE,NAPSo Programada,0,2018-06-10 15:16:51,2018-06-10 17:17:14,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-22 14:12:55,2018-03-22 17:46:20,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-10 10:23:26,2018-03-10 11:46:36,Interna - Nao Programada - Falha operacional - Servico mal executado,2018
MIGUEL REALE,NAPSo Programada,0,2018-08-20 19:08:47,2018-08-21 04:06:01,Interna - Nao Programada - Proprias do sistema - Sobrecarga,2018
MIGUEL REALE,NAPSo Programada,0,2018-09-04 13:33:00,2018-09-04 14:32:18,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-08-20 18:01:09,2018-08-20 21:43:44,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,6,2018-03-14 19:29:26,2018-03-15 03:52:42,Interna - Nao Programada - Meio ambiente - Vento,2018
MIGUEL REALE,NAPSo Programada,0,2018-01-13 06:08:57,2018-01-13 19:22:47,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-01-13 06:08:57,2018-01-13 08:26:17,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-09-08 22:04:01,2018-09-09 07:59:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,6,2018-10-31 16:41:18,2018-11-01 19:13:23,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,6,2018-10-31 16:41:18,2018-10-31 22:04:09,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-04-11 11:55:28,2018-04-11 15:14:45,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-10-04 14:36:03,2018-10-05 07:54:47,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-06-15 09:23:00,2018-06-15 09:27:00,Interna - Nao Programada - Nao classificada,2018
MIGUEL REALE,NAPSo Programada,0,2018-06-15 09:23:00,2018-06-15 09:27:00,Interna - Nao Programada - Nao classificada,2018
MIGUEL REALE,NAPSo Programada,0,2018-10-17 13:56:09,2018-10-17 23:14:29,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,6,2018-10-31 14:18:10,2018-10-31 23:08:32,Interna - Nao Programada - Meio ambiente - Vento,2018
MIGUEL REALE,Programada,0,2018-07-01 09:03:01,2018-07-01 12:32:05,Interna - Programada - Alteracao - Para melhoria,2018
MIGUEL REALE,NAPSo Programada,0,2018-04-24 18:10:22,2018-04-25 04:57:48,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,Programada,0,2018-03-25 09:47:33,2018-03-25 14:23:16,Interna - Programada - Alteracao - Para melhoria,2018
MIGUEL REALE,NAPSo Programada,0,2018-02-28 10:57:28,2018-02-28 13:37:21,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-01-22 08:03:34,2018-01-22 11:42:05,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-02-28 20:16:06,2018-02-28 21:17:29,Interna - Nao Programada - Proprias do sistema - Sobrecarga,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-25 22:33:37,2018-03-25 23:03:35,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-25 22:33:58,2018-03-25 23:03:01,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,Programada,0,2018-07-29 19:09:45,2018-07-29 19:13:15,Interna - Programada - Alteracao - Para melhoria,2018
MIGUEL REALE,Programada,0,2018-07-29 19:09:45,2018-07-29 19:13:30,Interna - Programada - Alteracao - Para melhoria,2018
MIGUEL REALE,NAPSo Programada,6,2018-03-14 13:27:56,2018-03-14 15:19:07,Interna - Nao Programada - Proprias do sistema - Nao identificada,2018
MIGUEL REALE,NAPSo Programada,6,2018-06-13 23:05:13,2018-06-14 10:59:15,Interna - Nao Programada - Terceiros - Defeito cliente afetando outros,2018
MIGUEL REALE,NAPSo Programada,0,2018-07-15 14:06:41,2018-07-15 15:58:10,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
MIGUEL REALE,NAPSo Programada,6,2018-06-13 12:56:40,2018-06-13 14:10:56,Interna - Nao Programada - Proprias do sistema - Sobrecarga,2018
MIGUEL REALE,Programada,0,2018-09-07 23:00:54,2018-09-08 00:15:11,Interna - Programada - Alteracao - Para melhoria,2018
MIGUEL REALE,NAPSo Programada,0,2018-04-08 21:35:38,2018-04-09 01:16:27,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,Programada,0,2018-01-25 09:17:14,2018-01-25 09:22:45,Interna - Programada - Alteracao - Para melhoria,2018
MIGUEL REALE,NAPSo Programada,0,2018-01-06 10:03:17,2018-01-06 11:22:59,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-09-13 10:21:07,2018-09-13 16:27:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-18 11:03:32,2018-03-18 15:21:22,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-08-30 13:16:28,2018-08-30 17:00:32,Interna - Nao Programada - Terceiros - Interferencia de terceiros,2018
MIGUEL REALE,Programada,0,2018-01-25 15:14:57,2018-01-25 15:18:37,Interna - Programada - Alteracao - Para melhoria,2018
MIGUEL REALE,NAPSo Programada,0,2018-01-16 10:38:11,2018-01-16 16:14:37,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-06-19 15:23:42,2018-06-19 20:17:53,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-28 15:41:00,2018-03-28 17:24:02,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-02 19:34:32,2018-03-03 04:53:22,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-02 19:34:32,2018-03-03 04:53:36,Interna - Nao Programada - Meio ambiente - Arvore ou Vegetacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-04-28 17:13:00,2018-04-28 17:17:22,Interna - Nao Programada - Falha operacional - Servico mal executado,2018
MIGUEL REALE,NAPSo Programada,0,2018-03-15 20:09:46,2018-03-15 22:19:00,Interna - Nao Programada - Proprias do sistema - Sobrecarga,2018
MIGUEL REALE,NAPSo Programada,0,2018-04-28 10:50:42,2018-04-28 12:56:43,Interna - Nao Programada - Falha operacional - Erro de operacao,2018
MIGUEL REALE,NAPSo Programada,0,2018-10-05 12:20:39,2018-10-05 14:25:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,NAPSo Programada,0,2018-07-02 04:39:36,2018-07-02 09:45:59,Interna - Nao Programada - Terceiros - Interferencia de terceiros,2018
MIGUEL REALE,NAPSo Programada,0,2018-06-16 08:43:16,2018-06-16 11:59:06,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2018
MIGUEL REALE,Programada,0,2018-11-23 13:18:06,2018-11-23 15:21:43,Interna - Programada - Alteracao - Para melhoria,2018
